date,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3),OT
2012/3/5 21:40,324.501,3.479,276.581,100604.536,1.249,0.058
2012/3/5 21:45,322.827,3.632,276.642,100610.032,1.25,0.073
2012/3/5 21:50,326.233,4.99,276.779,100610.944,1.25,0.276
2012/3/5 21:55,332.995,6.751,276.743,100620.104,1.251,0.745
2012/3/5 22:00,338.894,7.815,276.7,100626.504,1.251,1.141
2012/3/5 22:05,343.377,7.727,276.572,100632.92,1.252,1.107
2012/3/5 22:10,347.541,6.939,276.59,100641.16,1.252,0.803
2012/3/5 22:15,352.918,6.155,276.587,100645.736,1.252,0.563
2012/3/5 22:20,356.833,5.673,276.416,100648.488,1.252,0.435
2012/3/5 22:25,358.249,5.624,276.233,100655.816,1.252,0.424
2012/3/5 22:30,359.611,5.728,276.023,100653.976,1.253,0.449
2012/3/5 22:35,0.358,5.707,275.824,100650.312,1.254,0.444
2012/3/5 22:40,2.649,4.713,275.687,100657.64,1.255,0.229
2012/3/5 22:45,12.933,2.436,275.464,100672.28,1.257,0.004
2012/3/5 22:50,61.522,0.947,275.177,100691.504,1.258,0.0
2012/3/5 22:55,170.091,1.606,275.034,100701.576,1.258,0.0
2012/3/5 23:00,176.558,1.947,275.046,100703.416,1.257,0.0
2012/3/5 23:05,186.465,1.587,275.043,100703.416,1.256,0.0
2012/3/5 23:10,204.311,1.242,275.006,100697.008,1.256,0.0
2012/3/5 23:15,219.396,1.178,274.958,100695.168,1.255,0.0
2012/3/5 23:20,232.044,1.15,274.884,100696.096,1.255,0.0
2012/3/5 23:25,244.426,1.221,274.793,100694.256,1.255,0.0
2012/3/5 23:30,251.326,1.468,274.686,100693.344,1.255,0.0
2012/3/5 23:35,248.883,1.825,274.598,100694.256,1.255,0.0
2012/3/5 23:40,241.64,2.21,274.527,100695.176,1.255,0.002
2012/3/5 23:45,234.632,2.53,274.494,100700.672,1.256,0.005
2012/3/5 23:50,225.53,2.838,274.482,100707.992,1.256,0.009
2012/3/5 23:55,216.253,3.296,274.475,100716.232,1.258,0.041
2012/3/6 0:00,211.314,3.604,274.482,100726.304,1.259,0.071
2012/3/6 0:05,209.902,3.518,274.509,100734.544,1.26,0.063
2012/3/6 0:10,209.797,3.207,274.503,100739.128,1.259,0.033
2012/3/6 0:15,206.848,2.829,274.433,100741.864,1.259,0.009
2012/3/6 0:20,192.495,2.582,274.298,100747.36,1.26,0.006
2012/3/6 0:25,168.173,2.984,274.128,100752.848,1.262,0.012
2012/3/6 0:30,152.136,4.058,273.96,100760.176,1.265,0.122
2012/3/6 0:35,147.684,4.879,273.859,100769.336,1.265,0.259
2012/3/6 0:40,146.194,5.291,273.789,100779.408,1.266,0.351
2012/3/6 0:45,144.26,5.597,273.731,100791.312,1.267,0.423
2012/3/6 0:50,142.458,5.78,273.667,100799.544,1.267,0.466
2012/3/6 0:55,142.002,5.819,273.63,100805.96,1.267,0.475
2012/3/6 1:00,142.897,5.7,273.609,100809.616,1.267,0.447
2012/3/6 1:05,144.567,5.508,273.578,100811.456,1.267,0.402
2012/3/6 1:10,146.171,5.301,273.545,100816.032,1.267,0.353
2012/3/6 1:15,147.363,5.102,273.505,100822.44,1.268,0.307
2012/3/6 1:20,148.446,4.925,273.468,100830.68,1.268,0.267
2012/3/6 1:25,149.616,4.849,273.45,100841.664,1.268,0.254
2012/3/6 1:30,150.692,4.873,273.438,100852.648,1.268,0.258
2012/3/6 1:35,150.868,4.989,273.435,100866.384,1.268,0.281
2012/3/6 1:40,149.753,5.255,273.429,100881.032,1.269,0.343
2012/3/6 1:45,148.325,5.642,273.429,100894.768,1.27,0.434
2012/3/6 1:50,147.803,5.993,273.447,100904.832,1.271,0.522
2012/3/6 1:55,148.089,6.198,273.465,100908.496,1.271,0.585
2012/3/6 2:00,148.275,6.234,273.474,100911.248,1.27,0.596
2012/3/6 2:05,147.951,6.143,273.474,100911.248,1.27,0.568
2012/3/6 2:10,146.99,5.914,273.471,100913.992,1.27,0.498
2012/3/6 2:15,145.765,5.627,273.459,100917.656,1.269,0.431
2012/3/6 2:20,144.594,5.358,273.441,100922.232,1.269,0.368
2012/3/6 2:25,143.886,5.096,273.413,100926.816,1.268,0.306
2012/3/6 2:30,143.721,4.782,273.389,100933.216,1.267,0.243
2012/3/6 2:35,144.325,4.36,273.377,100939.632,1.267,0.173
2012/3/6 2:40,145.803,3.756,273.377,100945.128,1.266,0.086
2012/3/6 2:45,147.984,3.036,273.374,100949.704,1.265,0.017
2012/3/6 2:50,152.466,2.34,273.368,100955.192,1.265,0.003
2012/3/6 2:55,161.052,1.73,273.361,100957.024,1.264,0.0
2012/3/6 3:00,175.184,1.266,273.352,100960.688,1.264,0.0
2012/3/6 3:05,196.364,0.976,273.352,100964.352,1.264,0.0
2012/3/6 3:10,217.132,0.885,273.343,100971.672,1.264,0.0
2012/3/6 3:15,232.579,0.875,273.34,100979.0,1.265,0.0
2012/3/6 3:20,243.351,0.879,273.316,100988.16,1.265,0.0
2012/3/6 3:25,252.41,0.876,273.291,100996.392,1.265,0.0
2012/3/6 3:30,260.382,0.86,273.267,101003.72,1.266,0.0
2012/3/6 3:35,264.584,0.802,273.252,101011.048,1.266,0.0
2012/3/6 3:40,281.265,0.76,273.242,101018.368,1.267,0.0
2012/3/6 3:45,305.843,0.897,273.23,101025.696,1.267,0.0
2012/3/6 3:50,316.097,1.034,273.218,101034.848,1.268,0.0
2012/3/6 3:55,321.37,1.102,273.194,101044.0,1.269,0.0
2012/3/6 4:00,325.835,1.12,273.163,101051.328,1.269,0.0
2012/3/6 4:05,330.521,1.056,273.142,101055.904,1.27,0.0
2012/3/6 4:10,334.667,0.836,273.126,101059.568,1.27,0.0
2012/3/6 4:15,324.511,0.375,273.111,101063.224,1.27,0.0
2012/3/6 4:20,261.524,0.522,273.151,101067.808,1.27,0.0
2012/3/6 4:25,259.934,0.485,273.16,101074.216,1.27,0.0
2012/3/6 4:30,219.518,0.729,273.151,101078.8,1.27,0.0
2012/3/6 4:35,207.624,1.135,273.087,101087.952,1.27,0.0
2012/3/6 4:40,206.794,1.486,273.038,101094.36,1.271,0.0
2012/3/6 4:45,210.028,1.736,272.998,101102.6,1.271,0.0
2012/3/6 4:50,216.428,1.889,272.959,101112.672,1.271,0.0
2012/3/6 4:55,225.206,1.989,272.925,101119.992,1.271,0.0
2012/3/6 5:00,236.253,2.038,272.907,101129.152,1.271,0.0
2012/3/6 5:05,252.94,1.99,272.898,101137.392,1.271,0.0
2012/3/6 5:10,271.479,2.005,272.888,101141.048,1.272,0.0
2012/3/6 5:15,284.601,2.24,272.907,101146.544,1.272,0.002
2012/3/6 5:20,301.217,2.768,273.047,101150.2,1.272,0.008
2012/3/6 5:25,313.747,3.488,273.194,101151.128,1.272,0.061
2012/3/6 5:30,321.481,4.605,273.377,101150.2,1.272,0.215
2012/3/6 5:35,325.413,5.472,273.3,101150.2,1.272,0.395
2012/3/6 5:40,327.72,5.991,273.319,101152.04,1.272,0.522
2012/3/6 5:45,328.373,6.36,273.322,101156.616,1.272,0.636
2012/3/6 5:50,326.593,6.515,273.249,101160.272,1.273,0.684
2012/3/6 5:55,324.853,6.43,273.255,101166.688,1.273,0.658
2012/3/6 6:00,326.281,6.268,273.303,101174.008,1.273,0.608
2012/3/6 6:05,331.643,6.113,273.303,101187.744,1.273,0.56
2012/3/6 6:10,336.526,6.219,273.297,101198.736,1.274,0.593
2012/3/6 6:15,336.993,6.573,273.276,101204.224,1.273,0.702
2012/3/6 6:20,335.774,6.967,273.261,101206.056,1.273,0.829
2012/3/6 6:25,334.785,7.312,273.218,101211.544,1.273,0.963
2012/3/6 6:30,334.219,7.638,273.145,101216.128,1.273,1.09
2012/3/6 6:35,333.736,7.98,273.093,101220.704,1.273,1.222
2012/3/6 6:40,332.956,8.279,273.084,101225.28,1.273,1.337
2012/3/6 6:45,332.23,8.652,273.078,101233.52,1.273,1.48
2012/3/6 6:50,331.456,8.972,273.099,101240.84,1.273,1.593
2012/3/6 6:55,331.088,9.293,273.078,101250.0,1.273,1.679
2012/3/6 7:00,331.351,9.482,273.05,101261.904,1.273,1.73
2012/3/6 7:05,331.917,9.579,273.319,101272.888,1.272,1.756
2012/3/6 7:10,332.071,9.537,273.438,101285.712,1.272,1.745
2012/3/6 7:15,331.148,9.595,273.6,101295.784,1.272,1.76
2012/3/6 7:20,330.978,9.869,274.018,101304.936,1.272,1.834
2012/3/6 7:25,331.253,9.927,274.216,101313.168,1.272,1.842
2012/3/6 7:30,331.412,9.927,274.292,101320.496,1.272,1.842
2012/3/6 7:35,330.972,9.744,274.323,101328.744,1.272,1.8
2012/3/6 7:40,330.571,9.521,274.344,101335.152,1.272,1.74
2012/3/6 7:45,330.033,9.405,274.39,101340.64,1.272,1.709
2012/3/6 7:50,329.616,9.274,274.457,101347.968,1.273,1.674
2012/3/6 7:55,329.418,9.002,274.485,101357.128,1.273,1.601
2012/3/6 8:00,329.22,8.777,274.518,101369.024,1.273,1.528
2012/3/6 8:05,328.528,8.255,274.662,101380.928,1.273,1.327
2012/3/6 8:10,327.622,7.861,274.713,101396.496,1.273,1.176
2012/3/6 8:15,326.952,7.583,274.738,101409.312,1.273,1.068
2012/3/6 8:20,326.507,7.446,274.845,101423.96,1.273,1.014
2012/3/6 8:25,326.375,7.336,274.927,101439.52,1.272,0.972
2012/3/6 8:30,326.144,7.3,275.025,101452.344,1.273,0.957
2012/3/6 8:35,325.743,7.376,275.205,101465.16,1.272,0.987
2012/3/6 8:40,325.782,7.461,275.312,101476.144,1.272,1.02
2012/3/6 8:45,326.062,7.467,275.394,101485.296,1.272,1.022
2012/3/6 8:50,326.359,7.403,275.522,101494.456,1.272,0.997
2012/3/6 8:55,326.468,7.327,275.577,101504.52,1.272,0.968
2012/3/6 9:00,326.408,7.229,275.614,101513.68,1.272,0.93
2012/3/6 9:05,326.37,7.181,275.696,101520.096,1.272,0.911
2012/3/6 9:10,326.567,7.156,275.739,101526.496,1.272,0.901
2012/3/6 9:15,327.078,7.181,275.785,101532.904,1.272,0.911
2012/3/6 9:20,327.672,7.245,275.882,101537.488,1.272,0.935
2012/3/6 9:25,328.391,7.318,275.956,101545.728,1.272,0.964
2012/3/6 9:30,329.149,7.394,276.041,101553.968,1.271,0.993
2012/3/6 9:35,329.885,7.471,276.175,101562.2,1.271,1.023
2012/3/6 9:40,330.775,7.541,276.285,101570.448,1.271,1.05
2012/3/6 9:45,331.907,7.608,276.395,101578.688,1.27,1.076
2012/3/6 9:50,333.176,7.69,276.538,101586.92,1.27,1.107
2012/3/6 9:55,334.269,7.776,276.645,101593.336,1.27,1.14
2012/3/6 10:00,335.032,7.846,276.746,101596.992,1.269,1.167
2012/3/6 10:05,335.411,7.886,276.868,101597.912,1.269,1.182
2012/3/6 10:10,335.373,7.898,276.969,101601.568,1.269,1.187
2012/3/6 10:15,335.137,7.892,277.057,101605.232,1.268,1.184
2012/3/6 10:20,334.923,7.867,277.167,101607.072,1.268,1.174
2012/3/6 10:25,334.615,7.837,277.259,101609.816,1.268,1.162
2012/3/6 10:30,334.11,7.834,277.356,101612.56,1.267,1.161
2012/3/6 10:35,333.363,7.886,277.484,101614.392,1.267,1.181
2012/3/6 10:40,332.478,7.977,277.6,101618.056,1.266,1.215
2012/3/6 10:45,331.923,8.066,277.689,101622.632,1.266,1.249
2012/3/6 10:50,331.901,8.075,277.762,101627.208,1.266,1.253
2012/3/6 10:55,332.242,7.937,277.805,101636.368,1.266,1.2
2012/3/6 11:00,332.703,7.702,277.838,101642.776,1.266,1.109
2012/3/6 11:05,333.225,7.443,277.89,101648.272,1.266,1.008
2012/3/6 11:10,333.846,7.181,277.939,101655.592,1.265,0.906
2012/3/6 11:15,334.742,6.93,277.991,101660.168,1.265,0.809
2012/3/6 11:20,336.049,6.72,278.058,101664.752,1.265,0.743
2012/3/6 11:25,337.741,6.579,278.119,101666.576,1.265,0.7
2012/3/6 11:30,339.636,6.518,278.177,101669.328,1.265,0.681
2012/3/6 11:35,341.515,6.537,278.241,101670.24,1.264,0.686
2012/3/6 11:40,342.96,6.616,278.293,101671.16,1.264,0.711
2012/3/6 11:45,343.794,6.723,278.342,101673.904,1.264,0.744
2012/3/6 11:50,344.426,6.845,278.391,101675.736,1.264,0.781
2012/3/6 11:55,345.08,7.01,278.427,101680.312,1.264,0.839
2012/3/6 12:00,345.42,7.269,278.44,101688.552,1.264,0.939
2012/3/6 12:05,345.305,7.547,278.424,101695.872,1.264,1.047
2012/3/6 12:10,345.052,7.69,278.403,101704.12,1.265,1.103
2012/3/6 12:15,344.761,7.705,278.388,101711.448,1.265,1.109
2012/3/6 12:20,344.739,7.693,278.373,101718.768,1.265,1.105
2012/3/6 12:25,344.942,7.681,278.363,101721.512,1.265,1.1
2012/3/6 12:30,344.942,7.629,278.36,101725.168,1.265,1.08
2012/3/6 12:35,344.777,7.55,278.366,101729.752,1.265,1.049
2012/3/6 12:40,344.728,7.501,278.379,101734.328,1.265,1.03
2012/3/6 12:45,344.937,7.51,278.391,101737.992,1.265,1.034
2012/3/6 12:50,345.459,7.553,278.397,101741.656,1.265,1.05
2012/3/6 12:55,346.244,7.583,278.412,101747.152,1.265,1.062
2012/3/6 13:00,346.98,7.59,278.427,101752.64,1.265,1.064
2012/3/6 13:05,347.518,7.571,278.437,101759.056,1.265,1.057
2012/3/6 13:10,347.804,7.547,278.449,101764.544,1.265,1.048
2012/3/6 13:15,347.859,7.513,278.458,101770.952,1.265,1.035
2012/3/6 13:20,347.727,7.48,278.464,101778.28,1.265,1.022
2012/3/6 13:25,347.469,7.434,278.473,101783.776,1.265,1.004
2012/3/6 13:30,347.052,7.361,278.482,101791.096,1.265,0.976
2012/3/6 13:35,346.59,7.257,278.479,101800.248,1.265,0.936
2012/3/6 13:40,345.947,7.132,278.488,101808.496,1.265,0.887
2012/3/6 13:45,345.074,7.004,278.495,101816.736,1.265,0.837
2012/3/6 13:50,344.19,6.894,278.482,101824.056,1.266,0.797
2012/3/6 13:55,343.503,6.811,278.482,101831.384,1.266,0.772
2012/3/6 14:00,343.157,6.772,278.479,101835.048,1.266,0.759
2012/3/6 14:05,343.179,6.772,278.458,101837.792,1.266,0.76
2012/3/6 14:10,343.476,6.775,278.449,101837.792,1.266,0.76
2012/3/6 14:15,343.909,6.75,278.44,101841.456,1.266,0.753
2012/3/6 14:20,344.415,6.711,278.418,101846.032,1.266,0.741
2012/3/6 14:25,344.953,6.671,278.412,101848.776,1.266,0.729
2012/3/6 14:30,345.448,6.656,278.415,101852.44,1.266,0.724
2012/3/6 14:35,345.904,6.665,278.4,101857.928,1.266,0.727
2012/3/6 14:40,346.332,6.701,278.403,101864.344,1.266,0.738
2012/3/6 14:45,346.541,6.756,278.412,101870.752,1.266,0.755
2012/3/6 14:50,346.403,6.827,278.394,101877.16,1.266,0.777
2012/3/6 14:55,346.052,6.897,278.391,101883.568,1.266,0.798
2012/3/6 15:00,345.563,6.955,278.388,101889.976,1.266,0.819
2012/3/6 15:05,345.212,7.013,278.354,101897.304,1.267,0.842
2012/3/6 15:10,345.118,7.077,278.342,101904.624,1.267,0.867
2012/3/6 15:15,345.25,7.126,278.33,101911.952,1.267,0.886
2012/3/6 15:20,345.475,7.165,278.281,101918.36,1.267,0.901
2012/3/6 15:25,345.722,7.184,278.26,101922.024,1.267,0.908
2012/3/6 15:30,345.959,7.175,278.247,101926.6,1.267,0.905
2012/3/6 15:35,346.228,7.141,278.211,101933.008,1.267,0.892
2012/3/6 15:40,346.546,7.092,278.208,101939.416,1.267,0.873
2012/3/6 15:45,346.865,7.046,278.211,101944.912,1.267,0.855
2012/3/6 15:50,347.228,7.016,278.174,101949.496,1.267,0.843
2012/3/6 15:55,347.651,6.998,278.168,101953.152,1.267,0.836
2012/3/6 16:00,348.112,6.982,278.168,101956.816,1.267,0.83
2012/3/6 16:05,348.678,6.961,278.131,101961.392,1.267,0.822
2012/3/6 16:10,349.288,6.915,278.125,101966.88,1.268,0.805
2012/3/6 16:15,349.87,6.848,278.122,101970.544,1.268,0.784
2012/3/6 16:20,350.43,6.753,278.073,101976.952,1.268,0.755
2012/3/6 16:25,350.914,6.647,278.055,101979.704,1.268,0.722
2012/3/6 16:30,351.139,6.543,278.043,101982.448,1.268,0.69
2012/3/6 16:35,351.084,6.454,277.976,101987.024,1.268,0.663
2012/3/6 16:40,350.727,6.375,277.945,101988.856,1.268,0.638
2012/3/6 16:45,350.221,6.271,277.915,101992.512,1.268,0.606
2012/3/6 16:50,349.82,6.14,277.829,101997.096,1.268,0.566
2012/3/6 16:55,349.546,6.03,277.79,102000.76,1.269,0.532
2012/3/6 17:00,349.386,5.951,277.75,102004.424,1.269,0.508
2012/3/6 17:05,349.375,5.884,277.661,102009.0,1.269,0.491
2012/3/6 17:10,349.534,5.838,277.619,102012.664,1.269,0.48
2012/3/6 17:15,349.913,5.807,277.585,102014.496,1.269,0.473
2012/3/6 17:20,350.512,5.755,277.503,102014.496,1.269,0.461
2012/3/6 17:25,351.286,5.703,277.469,102017.24,1.269,0.449
2012/3/6 17:30,352.028,5.642,277.445,102020.896,1.27,0.434
2012/3/6 17:35,352.693,5.594,277.396,102024.56,1.27,0.423
2012/3/6 17:40,353.341,5.542,277.362,102028.224,1.27,0.411
2012/3/6 17:45,354.006,5.49,277.332,102030.968,1.27,0.399
2012/3/6 17:50,354.61,5.468,277.301,102033.72,1.27,0.394
2012/3/6 17:55,355.071,5.49,277.271,102035.544,1.27,0.399
2012/3/6 18:00,355.533,5.493,277.243,102037.384,1.27,0.399
2012/3/6 18:05,355.961,5.536,277.216,102041.96,1.27,0.409
2012/3/6 18:10,356.285,5.581,277.194,102047.456,1.27,0.42
2012/3/6 18:15,356.664,5.603,277.17,102051.12,1.27,0.425
2012/3/6 18:20,356.911,5.661,277.143,102053.856,1.27,0.439
2012/3/6 18:25,357.065,5.731,277.112,102054.776,1.271,0.455
2012/3/6 18:30,357.323,5.713,277.085,102056.608,1.271,0.451
2012/3/6 18:35,357.362,5.688,277.054,102058.44,1.271,0.445
2012/3/6 18:40,357.4,5.514,277.014,102060.272,1.271,0.405
2012/3/6 18:45,357.549,5.337,276.978,102062.104,1.271,0.363
2012/3/6 18:50,357.95,5.117,276.947,102069.424,1.271,0.312
2012/3/6 18:55,358.537,4.965,276.914,102074.92,1.271,0.276
2012/3/6 19:00,359.559,4.849,276.877,102077.664,1.271,0.255
2012/3/6 19:05,0.63,4.766,276.834,102081.328,1.271,0.241
2012/3/6 19:10,1.229,4.721,276.792,102083.16,1.271,0.234
2012/3/6 19:15,1.35,4.721,276.752,102087.736,1.271,0.234
2012/3/6 19:20,1.108,4.748,276.709,102089.568,1.271,0.238
2012/3/6 19:25,0.878,4.779,276.66,102093.224,1.271,0.243
2012/3/6 19:30,0.707,4.788,276.605,102097.808,1.271,0.245
2012/3/6 19:35,0.68,4.751,276.544,102102.384,1.271,0.239
2012/3/6 19:40,0.85,4.69,276.468,102106.048,1.272,0.229
2012/3/6 19:45,1.372,4.577,276.389,102109.712,1.272,0.21
2012/3/6 19:50,2.394,4.4,276.313,102111.536,1.272,0.181
2012/3/6 19:55,4.162,4.181,276.233,102114.288,1.272,0.144
2012/3/6 20:00,6.793,3.943,276.16,102119.784,1.273,0.105
2012/3/6 20:05,10.254,3.714,276.096,102126.184,1.273,0.083
2012/3/6 20:10,13.764,3.552,276.035,102134.432,1.274,0.067
2012/3/6 20:15,16.625,3.47,275.977,102140.832,1.274,0.059
2012/3/6 20:20,18.509,3.448,275.928,102146.328,1.274,0.057
2012/3/6 20:25,19.344,3.476,275.882,102152.744,1.274,0.06
2012/3/6 20:30,19.438,3.485,275.833,102157.32,1.274,0.061
2012/3/6 20:35,19.24,3.476,275.797,102163.728,1.274,0.06
2012/3/6 20:40,18.531,3.473,275.76,102169.216,1.275,0.06
2012/3/6 20:45,17.35,3.466,275.727,102172.88,1.275,0.059
2012/3/6 20:50,15.966,3.466,275.699,102178.376,1.275,0.059
2012/3/6 20:55,15.005,3.476,275.669,102184.792,1.275,0.06
2012/3/6 21:00,15.071,3.466,275.644,102190.28,1.275,0.059
2012/3/6 21:05,16.801,3.445,275.623,102193.936,1.275,0.057
2012/3/6 21:10,21.278,3.408,275.592,102201.264,1.275,0.054
2012/3/6 21:15,29.342,3.357,275.543,102207.672,1.276,0.049
2012/3/6 21:20,38.51,3.366,275.473,102213.168,1.276,0.05
2012/3/6 21:25,46.113,3.421,275.388,102218.664,1.277,0.055
2012/3/6 21:30,50.075,3.488,275.318,102225.072,1.277,0.061
2012/3/6 21:35,50.394,3.533,275.275,102230.56,1.277,0.066
2012/3/6 21:40,49.725,3.561,275.254,102235.144,1.277,0.069
2012/3/6 21:45,49.857,3.576,275.241,102240.632,1.277,0.07
2012/3/6 21:50,51.329,3.582,275.232,102243.384,1.277,0.071
2012/3/6 21:55,53.158,3.588,275.226,102246.128,1.277,0.071
2012/3/6 22:00,54.284,3.579,275.223,102248.872,1.277,0.07
2012/3/6 22:05,54.048,3.549,275.226,102252.536,1.277,0.067
2012/3/6 22:10,52.702,3.506,275.229,102255.28,1.277,0.063
2012/3/6 22:15,50.648,3.476,275.226,102258.032,1.277,0.06
2012/3/6 22:20,49.165,3.46,275.223,102259.856,1.277,0.059
2012/3/6 22:25,48.605,3.46,275.217,102262.608,1.277,0.059
2012/3/6 22:30,48.935,3.463,275.208,102266.272,1.277,0.059
2012/3/6 22:35,49.836,3.472,275.196,102269.928,1.277,0.06
2012/3/6 22:40,51.083,3.479,275.177,102275.424,1.277,0.061
2012/3/6 22:45,52.418,3.494,275.159,102279.088,1.277,0.062
2012/3/6 22:50,53.774,3.524,275.138,102283.664,1.277,0.065
2012/3/6 22:55,55.126,3.57,275.116,102287.328,1.277,0.069
2012/3/6 23:00,56.29,3.61,275.089,102290.08,1.277,0.073
2012/3/6 23:05,57.207,3.643,275.058,102294.648,1.277,0.076
2012/3/6 23:10,57.713,3.668,275.022,102297.4,1.277,0.079
2012/3/6 23:15,58.108,3.695,274.982,102300.152,1.276,0.081
2012/3/6 23:20,58.718,3.72,274.939,102303.808,1.276,0.084
2012/3/6 23:25,59.663,3.738,274.896,102307.472,1.277,0.086
2012/3/6 23:30,61.184,3.753,274.848,102310.216,1.277,0.087
2012/3/6 23:35,63.272,3.769,274.802,102312.048,1.277,0.089
2012/3/6 23:40,65.859,3.766,274.753,102312.96,1.277,0.088
2012/3/6 23:45,68.737,3.744,274.704,102316.624,1.277,0.086
2012/3/6 23:50,71.605,3.711,274.652,102319.376,1.277,0.083
2012/3/6 23:55,74.478,3.68,274.6,102322.12,1.277,0.08
2012/3/7 0:00,77.411,3.637,274.545,102324.864,1.277,0.076
2012/3/7 0:05,80.531,3.607,274.487,102329.448,1.277,0.073
2012/3/7 0:10,83.629,3.582,274.436,102331.272,1.277,0.071
2012/3/7 0:15,86.458,3.558,274.381,102333.104,1.277,0.068
2012/3/7 0:20,89.128,3.531,274.332,102334.024,1.278,0.066
2012/3/7 0:25,91.643,3.494,274.28,102334.024,1.278,0.062
2012/3/7 0:30,94.165,3.445,274.228,102335.848,1.278,0.057
2012/3/7 0:35,96.45,3.384,274.176,102338.6,1.278,0.052
2012/3/7 0:40,98.39,3.329,274.127,102340.432,1.278,0.046
2012/3/7 0:45,100.104,3.262,274.085,102343.176,1.278,0.04
2012/3/7 0:50,101.543,3.186,274.039,102346.832,1.278,0.032
2012/3/7 0:55,102.631,3.128,273.999,102351.416,1.279,0.027
2012/3/7 1:00,103.137,3.079,273.966,102353.248,1.279,0.022
2012/3/7 1:05,103.263,3.033,273.935,102354.168,1.279,0.018
2012/3/7 1:10,103.17,3.003,273.923,102357.832,1.279,0.015
2012/3/7 1:15,102.676,2.972,273.92,102361.488,1.279,0.012
2012/3/7 1:20,102.143,2.954,273.923,102364.232,1.279,0.01
2012/3/7 1:25,101.698,2.945,273.932,102367.896,1.279,0.01
2012/3/7 1:30,101.604,2.948,273.938,102373.392,1.279,0.01
2012/3/7 1:35,101.945,2.963,273.932,102377.048,1.279,0.011
2012/3/7 1:40,102.67,2.975,273.914,102380.712,1.279,0.012
2012/3/7 1:45,103.526,2.984,273.88,102384.376,1.279,0.013
2012/3/7 1:50,104.389,2.975,273.828,102387.128,1.28,0.012
2012/3/7 1:55,105.405,2.945,273.767,102389.864,1.28,0.01
2012/3/7 2:00,106.756,2.862,273.694,102390.784,1.281,0.009
2012/3/7 2:05,108.492,2.737,273.609,102391.704,1.281,0.008
2012/3/7 2:10,110.348,2.578,273.529,102388.952,1.282,0.006
2012/3/7 2:15,112.474,2.395,273.45,102388.04,1.282,0.004
2012/3/7 2:20,114.781,2.203,273.346,102388.952,1.283,0.002
2012/3/7 2:25,117.308,2.014,273.288,102390.784,1.283,0.0
2012/3/7 2:30,120.066,1.837,273.224,102393.528,1.284,0.0
2012/3/7 2:35,122.384,1.66,273.145,102395.36,1.284,0.0
2012/3/7 2:40,124.604,1.483,273.059,102397.192,1.285,0.0
2012/3/7 2:45,127.855,1.288,272.931,102399.936,1.285,0.0
2012/3/7 2:50,131.81,1.092,272.794,102402.688,1.286,0.0
2012/3/7 2:55,137.715,0.906,272.644,102405.432,1.286,0.0
2012/3/7 3:00,146.025,0.744,272.467,102407.264,1.287,0.0
2012/3/7 3:05,154.593,0.631,272.315,102408.176,1.287,0.0
2012/3/7 3:10,162.909,0.558,272.205,102410.008,1.287,0.0
2012/3/7 3:15,168.813,0.506,272.15,102410.92,1.287,0.0
2012/3/7 3:20,174.157,0.454,272.15,102413.672,1.287,0.0
2012/3/7 3:25,181.791,0.396,272.184,102416.424,1.287,0.0
2012/3/7 3:30,193.76,0.348,272.242,102420.08,1.287,0.0
2012/3/7 3:35,207.189,0.335,272.303,102424.656,1.287,0.0
2012/3/7 3:40,208.964,0.354,272.357,102428.32,1.287,0.0
2012/3/7 3:45,203.548,0.369,272.4,102431.984,1.287,0.0
2012/3/7 3:50,198.655,0.372,272.434,102437.48,1.287,0.0
2012/3/7 3:55,193.24,0.36,272.467,102442.968,1.287,0.0
2012/3/7 4:00,191.753,0.338,272.495,102447.544,1.287,0.0
2012/3/7 4:05,191.975,0.311,272.528,102450.296,1.287,0.0
2012/3/7 4:10,192.213,0.28,272.565,102453.952,1.287,0.0
2012/3/7 4:15,188.617,0.247,272.611,102457.616,1.287,0.0
2012/3/7 4:20,174.489,0.222,272.666,102459.456,1.287,0.0
2012/3/7 4:25,68.968,0.244,272.727,102462.192,1.287,0.0
2012/3/7 4:30,62.404,0.265,272.76,102466.776,1.287,0.0
2012/3/7 4:35,60.793,0.277,272.791,102471.352,1.287,0.0
2012/3/7 4:40,59.828,0.289,272.812,102475.016,1.287,0.0
2012/3/7 4:45,59.214,0.302,272.833,102478.68,1.287,0.0
2012/3/7 4:50,60.736,0.314,272.846,102482.336,1.288,0.0
2012/3/7 4:55,62.72,0.335,272.852,102485.088,1.288,0.0
2012/3/7 5:00,66.79,0.366,272.858,102489.664,1.288,0.0
2012/3/7 5:05,72.844,0.408,272.861,102493.328,1.288,0.0
2012/3/7 5:10,79.638,0.451,272.864,102498.824,1.288,0.0
2012/3/7 5:15,86.12,0.485,272.861,102502.488,1.288,0.0
2012/3/7 5:20,91.728,0.503,272.855,102505.224,1.288,0.0
2012/3/7 5:25,96.248,0.518,272.846,102509.808,1.288,0.0
2012/3/7 5:30,98.665,0.555,272.84,102513.472,1.288,0.0
2012/3/7 5:35,101.631,0.592,272.834,102516.208,1.288,0.0
2012/3/7 5:40,105.328,0.613,272.827,102517.136,1.288,0.0
2012/3/7 5:45,108.437,0.637,272.821,102520.792,1.288,0.0
2012/3/7 5:50,111.93,0.653,272.812,102524.456,1.288,0.0
